Date,Region,Product_Type,Units_Sold,Client_Type,Sales_Channel,Service_Contract,Customer_Satisfaction,Revenue,Maintenance_Cost
2025-03-31,București,Reach Truck,1,SME,Direct,Yes,10,16247.84,704.78
2025-03-31,Timișoara,Pallet Truck,1,Corporate,Direct,Yes,10,5004.46,364.81
2025-03-31,Iași,Electric Forklift,2,Corporate,Dealer,Yes,6,46685.51,2693.68
2025-03-31,București,Pallet Truck,1,Corporate,Dealer,Yes,8,4957.9,232.99
2025-03-31,București,Pallet Truck,2,Corporate,Direct,Yes,9,11179.63,809.41
2025-03-31,Iași,Electric Forklift,1,Dealer,Direct,Yes,8,28710.14,1147.55
2025-03-31,Iași,Reach Truck,3,Corporate,Direct,No,6,56251.35,2174.14
2025-04-01,Cluj,Electric Forklift,1,Corporate,Dealer,No,7,23255.28,1642.91
2025-04-01,Iași,Pallet Truck,1,Corporate,Dealer,No,8,5035.62,168.15
2025-04-01,Timișoara,Pallet Truck,3,Corporate,Direct,Yes,6,17843.41,1113.69
2025-04-02,Timișoara,Pallet Truck,5,SME,Dealer,No,10,25409.41,1978.49
2025-04-02,Timișoara,Electric Forklift,1,Corporate,Direct,No,7,23599.74,779.88
2025-04-02,Iași,Reach Truck,3,Corporate,Direct,Yes,6,61530.3,3857.38
2025-04-02,Constanța,Pallet Truck,1,Corporate,Dealer,No,9,5422.32,273.04
2025-04-03,Constanța,Order Picker,1,Corporate,Direct,Yes,8,12472.1,648.37
2025-04-03,Iași,Electric Forklift,2,SME,Direct,Yes,9,48653.21,2283.08
2025-04-04,Cluj,Reach Truck,1,SME,Direct,Yes,6,21349.13,1582.94
2025-04-04,București,Electric Forklift,4,Corporate,Direct,No,6,91528.7,7301.73
2025-04-04,Constanța,Electric Forklift,1,SME,Direct,No,9,28813.75,1223.76
2025-04-05,Iași,Order Picker,3,Corporate,Dealer,Yes,10,42742.13,2100.45
2025-04-05,Cluj,Pallet Truck,4,SME,Direct,No,9,21107.03,1421.2
2025-04-05,Iași,Reach Truck,4,Dealer,Direct,Yes,10,67032.71,4107.66
2025-04-05,Constanța,Pallet Truck,3,Corporate,Dealer,Yes,6,15613.18,679.09
2025-04-06,Timișoara,Reach Truck,5,Dealer,Direct,Yes,8,86709.44,3947.73
2025-04-06,Timișoara,Reach Truck,1,Corporate,Dealer,Yes,6,19193.51,1491.48
2025-04-06,Constanța,Pallet Truck,1,Dealer,Dealer,Yes,9,5447.82,428.18
2025-04-06,Timișoara,Pallet Truck,1,SME,Direct,Yes,6,5791.58,201.42
2025-04-06,București,Order Picker,5,SME,Direct,No,8,61249.74,3928.43
2025-04-06,Timișoara,Electric Forklift,5,Dealer,Direct,No,9,144499.67,6443.83
2025-04-07,Cluj,Reach Truck,3,Dealer,Direct,No,8,55425.97,3224.8
2025-04-07,Timișoara,Order Picker,4,Corporate,Dealer,No,7,51392.16,2912.18
2025-04-07,București,Reach Truck,5,SME,Direct,Yes,6,96244.48,4414.49
2025-04-08,Constanța,Reach Truck,1,SME,Dealer,Yes,8,16399.95,791.96
2025-04-08,București,Electric Forklift,5,SME,Direct,Yes,10,141979.47,5696.87
2025-04-08,Iași,Electric Forklift,2,Corporate,Direct,Yes,8,59471.61,3746.28
2025-04-08,Iași,Electric Forklift,1,Corporate,Direct,No,7,29167.54,1058.04
2025-04-08,Iași,Electric Forklift,2,SME,Dealer,Yes,6,52933.57,4009.61
2025-04-08,Timișoara,Reach Truck,5,Corporate,Direct,No,8,106551.62,7312.41
2025-04-08,Iași,Pallet Truck,1,Dealer,Dealer,No,7,4919.01,212.46
2025-04-09,Cluj,Pallet Truck,5,SME,Direct,Yes,7,27099.12,2068.61
2025-04-09,Cluj,Order Picker,4,SME,Direct,Yes,6,55106.82,2593.87
2025-04-09,Timișoara,Pallet Truck,5,Corporate,Dealer,No,6,24473.5,1517.72
2025-04-09,Iași,Pallet Truck,2,Corporate,Direct,No,10,10462.19,751.05
2025-04-10,Timișoara,Electric Forklift,1,Dealer,Direct,Yes,8,29115.53,1041.25
2025-04-10,Constanța,Order Picker,2,Dealer,Direct,Yes,10,25870.35,1280.48
2025-04-10,Cluj,Order Picker,3,SME,Direct,Yes,7,37533.34,1913.62
2025-04-10,Iași,Electric Forklift,4,Corporate,Direct,Yes,7,104627.96,5777.66
2025-04-10,Cluj,Reach Truck,2,Corporate,Dealer,No,8,35595.73,2355.44
2025-04-11,Constanța,Electric Forklift,2,Corporate,Direct,No,10,46311.29,2527.69
2025-04-11,București,Pallet Truck,1,Corporate,Direct,Yes,9,5894.86,359.26
2025-04-11,București,Reach Truck,1,SME,Dealer,Yes,8,16885.7,1176.15
2025-04-11,Cluj,Pallet Truck,3,SME,Direct,Yes,6,15726.83,719.94
2025-04-11,București,Reach Truck,2,Corporate,Dealer,No,9,35961.49,2347.67
2025-04-12,Constanța,Pallet Truck,3,SME,Direct,No,8,15927.98,560.84
2025-04-12,Timișoara,Order Picker,2,Corporate,Direct,No,9,27993.47,1702.36
2025-04-12,Timișoara,Pallet Truck,5,SME,Direct,No,9,28096.45,1080.82
2025-04-12,Constanța,Order Picker,3,SME,Direct,Yes,9,40171.47,2890.28
2025-04-13,Cluj,Pallet Truck,5,Corporate,Direct,No,9,24022.08,1430.94
2025-04-13,Iași,Pallet Truck,1,Corporate,Direct,No,10,5832.87,272.99
2025-04-13,Timișoara,Pallet Truck,2,Corporate,Dealer,No,8,11670.35,771.73
2025-04-13,Constanța,Pallet Truck,5,Corporate,Direct,Yes,6,25030.1,1518.84
2025-04-14,Timișoara,Order Picker,3,Corporate,Direct,Yes,10,41253.86,3285.21
2025-04-14,București,Order Picker,5,SME,Dealer,No,9,63895.7,3162.93
2025-04-15,Cluj,Order Picker,4,Dealer,Dealer,No,7,56830.69,2569.25
2025-04-15,București,Electric Forklift,4,SME,Direct,Yes,10,112713.74,7327.3
2025-04-15,Constanța,Order Picker,5,SME,Direct,No,7,54970.93,2856.64
2025-04-16,Timișoara,Reach Truck,1,SME,Direct,Yes,8,16851.18,1122.34
2025-04-16,Timișoara,Order Picker,4,SME,Dealer,No,7,46334.46,2185.23
2025-04-16,Iași,Reach Truck,2,Dealer,Dealer,Yes,9,39809.75,3108.0
2025-04-16,Constanța,Electric Forklift,3,Corporate,Direct,No,10,87352.68,4981.89
2025-04-16,Cluj,Electric Forklift,1,Corporate,Dealer,Yes,9,29482.42,2111.48
2025-04-16,Timișoara,Pallet Truck,3,SME,Direct,No,8,16417.04,700.54
2025-04-16,Timișoara,Pallet Truck,3,Corporate,Direct,Yes,7,17962.49,1182.67
2025-04-17,Iași,Pallet Truck,5,SME,Direct,Yes,6,25325.46,1830.47
2025-04-17,Iași,Electric Forklift,4,SME,Direct,No,7,119451.74,3676.31
2025-04-17,Constanța,Reach Truck,1,Corporate,Direct,Yes,9,20744.11,1570.44
2025-04-17,București,Reach Truck,5,Corporate,Dealer,Yes,6,88350.1,2708.97
2025-04-17,Timișoara,Order Picker,2,SME,Dealer,No,8,24101.78,1333.74
2025-04-18,Constanța,Order Picker,3,Corporate,Direct,No,8,35517.57,2680.33
2025-04-18,Timișoara,Reach Truck,5,Corporate,Dealer,No,7,87765.97,4660.83
2025-04-18,Iași,Electric Forklift,1,Dealer,Direct,Yes,7,22509.33,1162.94
2025-04-18,Timișoara,Order Picker,4,Corporate,Dealer,No,6,56316.79,2688.11
2025-04-18,Constanța,Pallet Truck,5,Corporate,Dealer,No,6,24876.78,1635.03
2025-04-19,Timișoara,Electric Forklift,2,Corporate,Direct,No,9,57765.75,2710.52
2025-04-19,Iași,Reach Truck,4,Corporate,Dealer,Yes,6,81102.75,3639.54
2025-04-19,Constanța,Pallet Truck,4,SME,Dealer,No,7,22866.09,1757.85
2025-04-19,București,Order Picker,3,SME,Dealer,No,10,41068.52,3100.14
2025-04-19,Timișoara,Electric Forklift,4,Corporate,Direct,No,6,99476.17,5943.93
2025-04-20,Cluj,Pallet Truck,1,SME,Direct,Yes,10,5830.62,352.78
2025-04-21,București,Electric Forklift,2,Dealer,Direct,Yes,10,45674.32,2777.95
2025-04-21,Timișoara,Pallet Truck,2,SME,Direct,Yes,6,10202.52,315.01
2025-04-21,Constanța,Reach Truck,4,Corporate,Direct,No,7,73428.75,2211.25
2025-04-21,București,Pallet Truck,1,Corporate,Direct,No,7,4527.08,328.7
2025-04-21,Cluj,Order Picker,1,Corporate,Direct,Yes,9,13793.96,988.59
2025-04-21,Iași,Pallet Truck,1,SME,Dealer,No,10,5673.43,223.28
2025-04-21,Iași,Electric Forklift,2,Corporate,Direct,Yes,6,50824.04,3794.53
2025-04-21,Cluj,Electric Forklift,2,Dealer,Dealer,No,9,48109.77,2117.55
2025-04-22,Cluj,Order Picker,3,Corporate,Direct,No,6,40217.84,3140.11
2025-04-22,Timișoara,Reach Truck,4,Corporate,Dealer,Yes,6,66896.22,2471.22
2025-04-22,București,Reach Truck,1,Corporate,Direct,Yes,9,17046.79,613.07
2025-04-22,Constanța,Order Picker,5,Corporate,Dealer,Yes,8,68557.43,4271.89
2025-04-23,Constanța,Reach Truck,1,SME,Direct,Yes,8,17200.59,1235.82
2025-04-23,Constanța,Electric Forklift,3,Dealer,Direct,Yes,6,81184.25,4540.51
2025-04-23,Cluj,Reach Truck,4,Corporate,Direct,Yes,10,80996.88,3460.95
2025-04-23,Cluj,Pallet Truck,2,SME,Direct,Yes,10,10315.05,565.68
2025-04-23,Cluj,Reach Truck,5,Corporate,Direct,No,8,87574.69,3280.43
2025-04-23,Timișoara,Reach Truck,5,SME,Dealer,No,8,82275.38,5575.44
2025-04-23,București,Electric Forklift,2,SME,Direct,No,10,57134.03,3695.09
2025-04-24,Iași,Electric Forklift,1,SME,Dealer,Yes,9,27322.44,1360.88
2025-04-24,Timișoara,Pallet Truck,1,SME,Direct,No,6,5266.19,404.36
2025-04-24,București,Reach Truck,1,SME,Direct,No,8,20777.08,1403.37
2025-04-24,Cluj,Reach Truck,5,Dealer,Direct,Yes,9,82511.39,4597.14
2025-04-24,Constanța,Reach Truck,5,Corporate,Direct,Yes,8,93318.87,3355.97
2025-04-24,Cluj,Electric Forklift,4,Corporate,Direct,Yes,10,113471.73,8050.84
2025-04-25,București,Electric Forklift,5,Corporate,Direct,No,7,145010.92,8444.25
2025-04-25,Timișoara,Order Picker,5,Dealer,Direct,No,8,57800.7,2220.53
2025-04-25,Cluj,Order Picker,5,Corporate,Dealer,Yes,8,56835.92,3503.65
2025-04-25,Timișoara,Order Picker,1,Dealer,Direct,Yes,10,13661.98,1058.97
2025-04-25,Cluj,Pallet Truck,3,Corporate,Direct,No,9,15376.17,608.55
2025-04-25,Timișoara,Electric Forklift,3,Dealer,Direct,Yes,7,82462.52,3199.45
2025-04-25,Cluj,Pallet Truck,5,Corporate,Direct,Yes,9,24326.73,1682.89
2025-04-26,Timișoara,Pallet Truck,3,Dealer,Direct,No,7,17502.07,972.19
2025-04-26,Constanța,Order Picker,4,Corporate,Dealer,No,9,50295.42,3947.04
2025-04-26,București,Electric Forklift,2,Corporate,Direct,No,6,48903.25,1471.77
2025-04-26,Iași,Order Picker,5,Corporate,Direct,No,8,55489.01,1863.94
2025-04-26,Timișoara,Electric Forklift,5,Dealer,Dealer,Yes,6,118004.22,4096.83
2025-04-26,Constanța,Reach Truck,3,Corporate,Direct,Yes,7,53443.33,2339.34
2025-04-27,Timișoara,Order Picker,1,Dealer,Dealer,Yes,8,12094.02,959.5
2025-04-27,Timișoara,Order Picker,3,SME,Direct,No,9,32929.57,1285.47
2025-04-27,Constanța,Electric Forklift,3,SME,Dealer,Yes,7,70702.27,2739.08
2025-04-27,Iași,Order Picker,2,Corporate,Dealer,No,6,22005.95,865.3
2025-04-27,Iași,Reach Truck,1,SME,Dealer,No,9,16213.75,1275.24
2025-04-27,Constanța,Pallet Truck,4,SME,Direct,No,9,20203.28,1613.75
2025-04-27,Cluj,Reach Truck,1,Corporate,Direct,No,7,19152.45,1320.43
2025-04-27,Timișoara,Reach Truck,4,Corporate,Direct,Yes,7,77945.07,5578.62
2025-04-27,Iași,Reach Truck,1,SME,Direct,No,10,19948.41,1591.43
2025-04-28,Timișoara,Reach Truck,3,Corporate,Direct,Yes,9,48911.19,1884.35
2025-04-28,București,Pallet Truck,1,SME,Direct,Yes,8,5438.62,410.83
2025-04-28,Constanța,Electric Forklift,2,Corporate,Direct,No,7,45211.85,2778.3
2025-04-28,Timișoara,Electric Forklift,5,SME,Direct,No,6,137160.75,8207.2
2025-04-28,Iași,Reach Truck,1,Dealer,Direct,Yes,7,16345.32,669.8
2025-04-29,Cluj,Order Picker,1,Dealer,Direct,Yes,10,14023.04,1103.88
2025-04-29,Constanța,Electric Forklift,2,SME,Dealer,Yes,9,49332.96,2037.01
2025-04-29,Constanța,Pallet Truck,2,Dealer,Dealer,No,9,10419.02,467.49
2025-04-29,Timișoara,Reach Truck,2,SME,Dealer,No,10,34299.15,1224.2
2025-04-29,Constanța,Electric Forklift,4,Dealer,Direct,No,9,100499.68,4168.31
2025-04-30,Iași,Electric Forklift,3,SME,Direct,Yes,9,89718.03,4366.97
2025-04-30,București,Electric Forklift,2,SME,Dealer,Yes,7,49458.7,3354.28
2025-04-30,Timișoara,Order Picker,3,SME,Direct,No,8,32861.11,2111.01
2025-04-30,Iași,Electric Forklift,2,Corporate,Direct,No,7,48207.43,1452.22
2025-04-30,Cluj,Pallet Truck,4,Corporate,Direct,Yes,8,19583.7,929.63
2025-05-01,Iași,Reach Truck,1,SME,Direct,Yes,8,19673.69,1450.83
2025-05-01,Cluj,Electric Forklift,1,SME,Direct,Yes,7,28168.06,951.68
2025-05-01,Cluj,Electric Forklift,1,SME,Dealer,Yes,10,24894.15,1939.79
2025-05-01,Cluj,Order Picker,4,Corporate,Direct,No,9,54235.68,4054.79
2025-05-01,Iași,Reach Truck,5,SME,Direct,No,10,98172.85,4606.9
2025-05-01,Cluj,Pallet Truck,5,Corporate,Direct,No,10,27160.3,1432.69
2025-05-01,București,Pallet Truck,2,Corporate,Direct,Yes,6,9091.95,356.55
2025-05-01,Timișoara,Reach Truck,1,SME,Direct,Yes,6,19234.28,1394.4
2025-05-02,București,Order Picker,1,SME,Direct,Yes,7,13294.94,570.07
2025-05-02,București,Reach Truck,4,SME,Dealer,Yes,7,65071.27,2879.07
2025-05-02,București,Reach Truck,2,Corporate,Dealer,Yes,7,42172.54,2356.97
2025-05-02,Constanța,Pallet Truck,4,Corporate,Dealer,Yes,7,22271.77,1543.24
2025-05-03,Iași,Order Picker,4,Corporate,Dealer,No,10,47248.42,1575.68
2025-05-03,București,Reach Truck,1,Corporate,Direct,Yes,6,20814.66,777.26
2025-05-03,București,Electric Forklift,5,Corporate,Direct,Yes,8,142979.72,6513.76
2025-05-03,Constanța,Order Picker,1,Corporate,Direct,Yes,9,14201.62,1055.73
2025-05-03,Constanța,Order Picker,4,Corporate,Direct,Yes,9,53144.49,1795.73
2025-05-03,Timișoara,Pallet Truck,2,SME,Direct,Yes,6,10191.5,414.2
2025-05-03,Iași,Reach Truck,4,Corporate,Direct,Yes,8,79020.19,4492.0
2025-05-03,Timișoara,Electric Forklift,2,Corporate,Direct,Yes,8,52894.58,2440.13
2025-05-03,Cluj,Reach Truck,4,Corporate,Direct,No,8,67694.81,3150.65
2025-05-04,Iași,Pallet Truck,2,Corporate,Dealer,Yes,8,11975.9,816.99
2025-05-04,București,Electric Forklift,4,Dealer,Direct,Yes,7,91006.03,3010.51
2025-05-05,Cluj,Pallet Truck,2,Corporate,Direct,Yes,8,11493.05,762.41
2025-05-05,Cluj,Order Picker,3,Dealer,Dealer,Yes,8,38927.32,3102.45
2025-05-05,Iași,Order Picker,2,SME,Direct,Yes,6,27841.69,1309.11
2025-05-06,Cluj,Reach Truck,4,Corporate,Dealer,Yes,10,77176.33,4873.52
2025-05-06,București,Order Picker,5,Dealer,Direct,Yes,7,66581.23,2011.69
2025-05-06,Timișoara,Pallet Truck,1,Corporate,Direct,Yes,9,5024.93,354.9
2025-05-07,Constanța,Pallet Truck,2,Corporate,Dealer,No,9,10790.41,597.63
2025-05-07,București,Pallet Truck,2,Corporate,Dealer,Yes,6,9067.15,709.91
2025-05-07,Iași,Pallet Truck,1,SME,Direct,No,10,5084.49,367.01
2025-05-07,București,Pallet Truck,2,Corporate,Direct,No,6,11063.37,616.85
2025-05-07,Iași,Electric Forklift,1,SME,Dealer,No,6,27791.08,1873.8
2025-05-07,Cluj,Electric Forklift,2,Dealer,Direct,No,7,51940.15,2360.07
2025-05-08,Timișoara,Pallet Truck,3,Dealer,Dealer,No,10,17225.6,897.48
2025-05-08,Timișoara,Electric Forklift,1,SME,Direct,Yes,7,24733.54,1524.83
2025-05-08,Timișoara,Pallet Truck,2,Dealer,Direct,Yes,8,11679.26,677.09
2025-05-08,Constanța,Reach Truck,3,Corporate,Direct,Yes,9,58755.65,3271.96
2025-05-08,Cluj,Pallet Truck,3,SME,Direct,No,9,17013.01,1110.49
2025-05-08,Timișoara,Reach Truck,2,Corporate,Direct,No,8,33141.1,2447.48
2025-05-08,Cluj,Electric Forklift,5,SME,Direct,No,7,142389.94,10847.0
2025-05-09,Constanța,Order Picker,4,SME,Direct,No,8,50854.78,3985.15
2025-05-09,Timișoara,Electric Forklift,4,SME,Direct,No,10,108108.74,6693.32
2025-05-09,București,Order Picker,2,Corporate,Dealer,Yes,9,22110.75,1015.01
2025-05-09,Timișoara,Electric Forklift,1,SME,Direct,Yes,7,24109.58,1316.21
2025-05-09,Cluj,Reach Truck,2,Dealer,Direct,No,9,42248.28,2251.0
2025-05-09,Iași,Electric Forklift,2,SME,Direct,Yes,9,59612.32,4738.08
2025-05-09,București,Pallet Truck,5,Corporate,Dealer,No,6,24988.91,1907.49
2025-05-09,Iași,Order Picker,2,Corporate,Direct,No,10,26829.04,805.42
2025-05-10,Iași,Reach Truck,3,Corporate,Direct,Yes,6,57022.64,4480.83
2025-05-10,Iași,Order Picker,1,Corporate,Direct,No,6,14033.42,1032.69
2025-05-10,Constanța,Reach Truck,2,Corporate,Direct,Yes,6,41369.53,2811.3
2025-05-10,București,Reach Truck,2,SME,Dealer,Yes,8,35187.82,2322.8
2025-05-11,Timișoara,Electric Forklift,5,SME,Dealer,Yes,9,129003.36,5758.64
2025-05-11,București,Reach Truck,3,Corporate,Dealer,Yes,6,56608.46,3927.83
2025-05-11,Cluj,Electric Forklift,1,Corporate,Dealer,Yes,6,24859.5,1320.65
2025-05-11,Iași,Pallet Truck,3,SME,Dealer,Yes,6,16406.1,602.96
2025-05-11,Iași,Electric Forklift,1,Corporate,Direct,Yes,10,29638.05,1022.54
2025-05-12,Cluj,Reach Truck,2,Dealer,Direct,No,6,40915.6,2649.4
2025-05-12,Cluj,Order Picker,4,Corporate,Dealer,No,9,55570.48,2475.17
2025-05-13,Timișoara,Order Picker,4,SME,Dealer,No,10,45028.57,1602.4
2025-05-13,Cluj,Electric Forklift,2,SME,Direct,Yes,10,58746.5,3538.17
2025-05-13,Iași,Reach Truck,2,SME,Dealer,Yes,8,37804.33,2821.11
2025-05-13,Iași,Order Picker,3,Dealer,Direct,No,10,34551.51,2739.29
2025-05-14,București,Reach Truck,5,SME,Direct,Yes,10,103053.04,4195.72
2025-05-14,Timișoara,Order Picker,4,Dealer,Direct,No,6,56751.5,2962.56
2025-05-14,Iași,Pallet Truck,2,Corporate,Direct,No,6,10459.28,820.3
2025-05-14,București,Pallet Truck,5,SME,Direct,Yes,7,27269.27,1794.78
2025-05-14,Cluj,Electric Forklift,1,Dealer,Direct,Yes,9,26252.71,1381.28
2025-05-15,Cluj,Order Picker,2,SME,Direct,Yes,6,24342.47,1123.07
2025-05-15,București,Electric Forklift,5,SME,Direct,Yes,6,144664.1,10812.51
2025-05-15,Cluj,Electric Forklift,3,SME,Direct,Yes,7,71825.07,5676.63
2025-05-16,Cluj,Reach Truck,4,SME,Dealer,No,7,81246.02,4578.16
2025-05-16,Timișoara,Order Picker,2,SME,Direct,No,6,24206.75,1235.84
2025-05-16,Constanța,Order Picker,3,Corporate,Dealer,Yes,8,34346.61,1569.73
2025-05-16,Cluj,Order Picker,1,Corporate,Direct,Yes,9,13198.83,555.29
2025-05-16,Constanța,Order Picker,4,Dealer,Direct,Yes,8,44736.66,1534.34
2025-05-16,Iași,Reach Truck,4,Corporate,Direct,No,10,78242.27,5745.46
2025-05-16,Iași,Order Picker,3,Corporate,Dealer,Yes,10,37348.26,1194.96
2025-05-17,București,Electric Forklift,2,Dealer,Direct,No,9,53213.01,4075.6
2025-05-17,Cluj,Order Picker,2,Corporate,Direct,Yes,9,26641.96,1059.75
2025-05-17,București,Pallet Truck,2,Corporate,Dealer,Yes,10,11080.49,821.77
2025-05-17,București,Order Picker,4,Dealer,Direct,No,9,45025.87,2073.3
2025-05-17,Cluj,Pallet Truck,4,SME,Direct,Yes,9,18483.2,879.41
2025-05-17,Timișoara,Order Picker,1,SME,Direct,Yes,7,12412.1,666.65
2025-05-17,Constanța,Electric Forklift,4,Corporate,Dealer,Yes,6,90990.87,3889.79
2025-05-17,Timișoara,Electric Forklift,1,Corporate,Direct,Yes,9,25661.86,1424.49
2025-05-17,Iași,Order Picker,3,Corporate,Direct,No,9,33177.22,2049.02
2025-05-18,Cluj,Reach Truck,1,SME,Dealer,No,7,17897.27,865.26
2025-05-18,București,Reach Truck,3,Corporate,Direct,Yes,6,54892.81,1720.03
2025-05-18,Cluj,Order Picker,1,Corporate,Direct,No,6,11727.05,574.02
2025-05-18,Timișoara,Electric Forklift,5,Corporate,Direct,Yes,6,115670.93,6036.4
2025-05-18,București,Order Picker,1,SME,Direct,No,7,12351.52,911.85
2025-05-19,București,Pallet Truck,1,Dealer,Direct,No,6,4548.65,236.41
2025-05-20,Cluj,Reach Truck,4,SME,Direct,Yes,6,74774.29,2630.0
2025-05-20,București,Reach Truck,4,Corporate,Direct,Yes,6,83433.26,2864.75
2025-05-20,Constanța,Pallet Truck,4,SME,Direct,No,8,21655.56,851.34
2025-05-21,Timișoara,Order Picker,4,Dealer,Direct,Yes,8,50083.64,3765.79
2025-05-21,Timișoara,Reach Truck,3,Corporate,Direct,Yes,7,51344.13,2159.98
2025-05-22,Constanța,Reach Truck,4,Corporate,Dealer,No,6,74085.05,3012.62
2025-05-22,București,Order Picker,4,Dealer,Direct,Yes,10,46464.14,3319.16
2025-05-22,Cluj,Order Picker,4,Corporate,Direct,Yes,9,47468.8,1546.26
2025-05-23,Cluj,Order Picker,4,Corporate,Direct,Yes,10,45113.82,3498.44
2025-05-23,Cluj,Reach Truck,2,Corporate,Direct,Yes,8,42622.37,2583.18
2025-05-23,București,Reach Truck,2,Corporate,Direct,Yes,6,35125.96,2732.06
2025-05-23,Iași,Order Picker,1,SME,Direct,Yes,9,12737.56,698.97
2025-05-23,Cluj,Reach Truck,3,Corporate,Direct,Yes,9,63303.55,3627.73
2025-05-24,București,Order Picker,2,SME,Direct,No,8,25646.32,2043.61
2025-05-24,București,Pallet Truck,3,Corporate,Direct,Yes,9,14508.71,472.79
2025-05-24,Constanța,Order Picker,2,Corporate,Direct,No,10,28649.4,1522.13
2025-05-24,Constanța,Pallet Truck,3,Corporate,Dealer,Yes,10,14284.59,824.73
2025-05-25,Timișoara,Electric Forklift,1,Dealer,Dealer,No,10,26307.49,936.14
2025-05-25,Constanța,Reach Truck,5,Corporate,Direct,Yes,8,85297.16,3222.37
2025-05-25,Constanța,Reach Truck,3,Corporate,Direct,No,10,54540.86,1807.48
2025-05-25,Iași,Pallet Truck,5,Corporate,Dealer,Yes,8,27744.33,838.84
2025-05-25,Iași,Order Picker,3,Dealer,Direct,Yes,6,40203.77,2555.1
2025-05-26,Cluj,Order Picker,1,Corporate,Direct,Yes,6,12825.74,574.27
2025-05-26,Timișoara,Order Picker,5,Corporate,Direct,No,7,58152.82,3869.79
2025-05-27,Iași,Pallet Truck,1,Corporate,Direct,No,9,5933.32,450.63
2025-05-27,București,Electric Forklift,2,SME,Direct,Yes,7,54869.86,2702.03
2025-05-27,Iași,Pallet Truck,5,Corporate,Dealer,Yes,9,29405.72,2030.12
2025-05-27,Timișoara,Pallet Truck,3,SME,Dealer,No,10,16672.73,1115.18
2025-05-27,Constanța,Pallet Truck,4,Corporate,Dealer,No,6,22958.39,1532.31
2025-05-28,Constanța,Pallet Truck,5,SME,Direct,No,10,23632.35,1480.98
2025-05-28,Cluj,Order Picker,3,Dealer,Direct,Yes,9,34538.49,1395.11
2025-05-28,Cluj,Pallet Truck,1,Corporate,Dealer,Yes,7,5029.69,261.72
2025-05-28,Iași,Order Picker,3,Dealer,Direct,No,10,41733.36,1996.6
2025-05-29,Cluj,Reach Truck,1,Dealer,Dealer,Yes,8,16773.61,779.51
2025-05-29,Cluj,Pallet Truck,5,Dealer,Direct,No,6,27730.59,1617.86
2025-05-29,Iași,Pallet Truck,4,Corporate,Dealer,No,6,18545.85,864.49
2025-05-29,București,Pallet Truck,4,Corporate,Direct,Yes,7,21858.48,839.55
2025-05-29,Constanța,Electric Forklift,2,Corporate,Dealer,Yes,8,47518.33,3052.42
2025-05-29,Timișoara,Pallet Truck,3,SME,Direct,No,7,14951.14,1070.69
2025-05-29,Timișoara,Order Picker,3,Dealer,Dealer,Yes,8,40984.74,1280.43
2025-05-29,Cluj,Electric Forklift,5,SME,Direct,Yes,9,125243.94,5830.43
2025-05-30,București,Reach Truck,5,SME,Direct,Yes,7,106130.57,4820.13
2025-05-30,Constanța,Pallet Truck,2,Corporate,Direct,Yes,8,11070.28,805.41
2025-05-30,Constanța,Order Picker,5,SME,Direct,No,7,58797.46,2868.64
2025-05-30,Constanța,Reach Truck,4,Dealer,Direct,No,8,72770.35,3173.37
2025-05-30,Timișoara,Order Picker,3,SME,Direct,No,10,40944.68,1844.45
2025-05-30,București,Electric Forklift,2,SME,Dealer,No,9,59717.32,2517.77
2025-05-31,Constanța,Electric Forklift,4,Corporate,Dealer,Yes,9,97684.84,6817.47
2025-05-31,Cluj,Pallet Truck,3,Corporate,Direct,Yes,8,13895.81,661.87
2025-05-31,București,Order Picker,2,SME,Direct,Yes,6,28269.23,1724.62
2025-05-31,București,Reach Truck,3,SME,Dealer,Yes,8,49515.42,2950.77
2025-05-31,Timișoara,Electric Forklift,3,SME,Direct,Yes,10,67787.94,3940.35
2025-05-31,Cluj,Electric Forklift,2,SME,Dealer,No,7,46769.31,1546.97
2025-05-31,Constanța,Order Picker,5,SME,Direct,No,8,65887.18,3864.22
2025-05-31,Constanța,Pallet Truck,1,Dealer,Dealer,Yes,7,5085.23,219.02
2025-06-01,Cluj,Electric Forklift,4,SME,Direct,Yes,10,95102.47,3572.87
2025-06-01,Iași,Electric Forklift,2,Corporate,Direct,Yes,9,52018.76,1899.63
2025-06-01,Constanța,Electric Forklift,5,Corporate,Direct,No,7,122914.81,8503.9
2025-06-01,Constanța,Electric Forklift,4,Corporate,Dealer,No,10,102518.78,7763.9
2025-06-02,Timișoara,Reach Truck,5,Corporate,Direct,No,6,95227.09,6881.05
2025-06-02,Iași,Pallet Truck,4,SME,Direct,Yes,10,20135.99,867.88
2025-06-02,Timișoara,Electric Forklift,3,Corporate,Dealer,No,10,74562.8,5609.6
